radio_id,brand,model,fcc_id,brand_grantee,inferred_grantee,expected_brand,reason
5734,Motorola,AZ489FT5789,AZ489FT5789,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5735,Motorola,AZ489FT5791,AZ489FT5791,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5736,Motorola,AZ489FT5792,AZ489FT5792,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5737,Motorola,AZ489FT5793,AZ489FT5793,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5738,Motorola,AZ489FT5794,AZ489FT5794,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5739,Motorola,AZ489FT5795,AZ489FT5795,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5740,Motorola,AZ489FT5796,AZ489FT5796,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5741,Motorola,AZ489FT5797,AZ489FT5797,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5742,Motorola,AZ489FT5798,AZ489FT5798,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5743,Motorola,AZ489FT5799,AZ489FT5799,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5744,Motorola,AZ489FT5800,AZ489FT5800,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5745,Motorola,AZ489FT5801,AZ489FT5801,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5746,Motorola,AZ489FT5803,AZ489FT5803,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5747,Motorola,AZ489FT5804,AZ489FT5804,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5748,Motorola,AZ489FT5805,AZ489FT5805,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5749,Motorola,AZ489FT5806,AZ489FT5806,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5750,Motorola,AZ489FT5807,AZ489FT5807,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5751,Motorola,AZ489FT5808,AZ489FT5808,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5752,Motorola,AZ489FT5811,AZ489FT5811,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5753,Motorola,AZ489FT5815,AZ489FT5815,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5754,Motorola,AZ489FT5816,AZ489FT5816,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5755,Motorola,AZ489FT5817,AZ489FT5817,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5756,Motorola,AZ489FT5818,AZ489FT5818,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5757,Motorola,AZ489FT5820,AZ489FT5820,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5758,Motorola,AZ489FT5822,AZ489FT5822,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5759,Motorola,AZ489FT5824,AZ489FT5824,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5760,Motorola,AZ489FT5825,AZ489FT5825,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5761,Motorola,AZ489FT5827,AZ489FT5827,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5762,Motorola,AZ489FT5828,AZ489FT5828,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5763,Motorola,AZ489FT5829,AZ489FT5829,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5764,Motorola,AZ489FT5830,AZ489FT5830,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5765,Motorola,AZ489FT5831,AZ489FT5831,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5766,Motorola,AZ489FT5832,AZ489FT5832,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5767,Motorola,AZ489FT5833,AZ489FT5833,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5768,Motorola,AZ489FT5834,AZ489FT5834,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5769,Motorola,AZ489FT5835,AZ489FT5835,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5770,Motorola,AZ489FT5836,AZ489FT5836,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5771,Motorola,AZ489FT5837,AZ489FT5837,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5772,Motorola,AZ489FT5838,AZ489FT5838,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5773,Motorola,AZ489FT5839,AZ489FT5839,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5774,Motorola,AZ489FT5841,AZ489FT5841,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5775,Motorola,AZ489FT5842,AZ489FT5842,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5776,Motorola,AZ489FT5843,AZ489FT5843,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5777,Motorola,AZ489FT5844,AZ489FT5844,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5778,Motorola,AZ489FT5845,AZ489FT5845,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5779,Motorola,AZ489FT5846,AZ489FT5846,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5780,Motorola,AZ489FT5848,AZ489FT5848,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5781,Motorola,AZ489FT5849,AZ489FT5849,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5782,Motorola,AZ489FT5852,AZ489FT5852,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5783,Motorola,AZ489FT5853,AZ489FT5853,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5784,Motorola,AZ489FT5855,AZ489FT5855,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5785,Motorola,AZ489FT5856,AZ489FT5856,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5786,Motorola,AZ489FT5859,AZ489FT5859,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5787,Motorola,AZ489FT5860,AZ489FT5860,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5788,Motorola,AZ489FT5861,AZ489FT5861,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5789,Motorola,AZ489FT5863,AZ489FT5863,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5790,Motorola,AZ489FT5864,AZ489FT5864,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5791,Motorola,AZ489FT5866,AZ489FT5866,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5792,Motorola,AZ489FT5867,AZ489FT5867,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5793,Motorola,AZ489FT5868,AZ489FT5868,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5794,Motorola,AZ489FT5870,AZ489FT5870,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5795,Motorola,AZ489FT5871,AZ489FT5871,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5796,Motorola,AZ489FT5874,AZ489FT5874,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5797,Motorola,AZ489FT5875,AZ489FT5875,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5798,Motorola,AZ489FT5876,AZ489FT5876,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5799,Motorola,AZ489FT5877,AZ489FT5877,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5800,Motorola,AZ489FT6000,AZ489FT6000,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5801,Motorola,AZ489FT6009,AZ489FT6009,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5802,Motorola,AZ489FT6014,AZ489FT6014,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5803,Motorola,AZ489FT6015,AZ489FT6015,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5804,Motorola,AZ489FT6018,AZ489FT6018,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5805,Motorola,AZ489FT6019,AZ489FT6019,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5806,Motorola,AZ489FT6020,AZ489FT6020,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5807,Motorola,AZ489FT6023,AZ489FT6023,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5808,Motorola,AZ489FT6024,AZ489FT6024,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5809,Motorola,AZ489FT6028,AZ489FT6028,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5810,Motorola,AZ489FT7001,AZ489FT7001,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5811,Motorola,AZ489FT7002,AZ489FT7002,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5812,Motorola,AZ489FT7003,AZ489FT7003,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5813,Motorola,AZ489FT7004,AZ489FT7004,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5814,Motorola,AZ489FT7005,AZ489FT7005,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5815,Motorola,AZ489FT7006,AZ489FT7006,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5816,Motorola,AZ489FT7007,AZ489FT7007,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5817,Motorola,AZ489FT7008,AZ489FT7008,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5818,Motorola,AZ489FT7010,AZ489FT7010,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5819,Motorola,AZ489FT7011,AZ489FT7011,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5820,Motorola,AZ489FT7012,AZ489FT7012,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5821,Motorola,AZ489FT7015,AZ489FT7015,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5822,Motorola,AZ489FT7016,AZ489FT7016,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5823,Motorola,AZ489FT7017,AZ489FT7017,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5824,Motorola,AZ489FT7018,AZ489FT7018,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5825,Motorola,AZ489FT7019,AZ489FT7019,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5826,Motorola,AZ489FT7020,AZ489FT7020,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5827,Motorola,AZ489FT7022,AZ489FT7022,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5828,Motorola,AZ489FT7023,AZ489FT7023,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5829,Motorola,AZ489FT7024,AZ489FT7024,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5830,Motorola,AZ489FT7027,AZ489FT7027,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5831,Motorola,AZ489FT7028,AZ489FT7028,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5832,Motorola,AZ489FT7030,AZ489FT7030,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5833,Motorola,AZ489FT7031,AZ489FT7031,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5834,Motorola,AZ489FT7032,AZ489FT7032,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5835,Motorola,AZ489FT7036,AZ489FT7036,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5836,Motorola,AZ489FT7038,AZ489FT7038,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5837,Motorola,AZ489FT7040,AZ489FT7040,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5838,Motorola,AZ489FT7042,AZ489FT7042,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5839,Motorola,AZ489FT7049,AZ489FT7049,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5840,Motorola,AZ489FT7050,AZ489FT7050,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5841,Motorola,AZ489FT7051,AZ489FT7051,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5842,Motorola,AZ489FT7052,AZ489FT7052,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5843,Motorola,AZ489FT7057,AZ489FT7057,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5844,Motorola,AZ489FT7059,AZ489FT7059,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5845,Motorola,AZ489FT7061,AZ489FT7061,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5846,Motorola,AZ489FT7062,AZ489FT7062,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5847,Motorola,AZ489FT7063,AZ489FT7063,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5848,Motorola,AZ489FT7065,AZ489FT7065,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5849,Motorola,AZ489FT7066,AZ489FT7066,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5850,Motorola,AZ489FT7067,AZ489FT7067,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5851,Motorola,AZ489FT7068,AZ489FT7068,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5852,Motorola,AZ489FT7069,AZ489FT7069,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5853,Motorola,AZ489FT7072,AZ489FT7072,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5854,Motorola,AZ489FT7073,AZ489FT7073,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5855,Motorola,AZ489FT7074,AZ489FT7074,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5856,Motorola,AZ489FT7075,AZ489FT7075,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5857,Motorola,AZ489FT7077,AZ489FT7077,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5858,Motorola,AZ489FT7078,AZ489FT7078,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5859,Motorola,AZ489FT7084,AZ489FT7084,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5860,Motorola,AZ489FT7085,AZ489FT7085,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5861,Motorola,AZ489FT7086,AZ489FT7086,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5862,Motorola,AZ489FT7087,AZ489FT7087,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5863,Motorola,AZ489FT7088,AZ489FT7088,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5864,Motorola,AZ489FT7092,AZ489FT7092,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5865,Motorola,AZ489FT7096,AZ489FT7096,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5866,Motorola,AZ489FT7097,AZ489FT7097,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5867,Motorola,AZ489FT7098,AZ489FT7098,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5868,Motorola,AZ489FT7099,AZ489FT7099,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5869,Motorola,AZ489FT7100,AZ489FT7100,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5870,Motorola,AZ489FT7101,AZ489FT7101,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5871,Motorola,AZ489FT7104,AZ489FT7104,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5872,Motorola,AZ489FT7105,AZ489FT7105,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5873,Motorola,AZ489FT7106,AZ489FT7106,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5874,Motorola,AZ489FT7107,AZ489FT7107,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5875,Motorola,AZ489FT7110,AZ489FT7110,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5876,Motorola,AZ489FT7111,AZ489FT7111,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5877,Motorola,AZ489FT7117,AZ489FT7117,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5878,Motorola,AZ489FT7119,AZ489FT7119,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5879,Motorola,AZ489FT7120,AZ489FT7120,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5880,Motorola,AZ489FT7123,AZ489FT7123,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5881,Motorola,AZ489FT7125,AZ489FT7125,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5882,Motorola,AZ489FT7126,AZ489FT7126,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5883,Motorola,AZ489FT7128,AZ489FT7128,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5884,Motorola,AZ489FT7133,AZ489FT7133,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5885,Motorola,AZ489FT7134,AZ489FT7134,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5886,Motorola,AZ489FT7135,AZ489FT7135,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5887,Motorola,AZ489FT7136,AZ489FT7136,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5888,Motorola,AZ489FT7142,AZ489FT7142,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5889,Motorola,AZ489FT7143,AZ489FT7143,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5890,Motorola,AZ489FT7144,AZ489FT7144,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5891,Motorola,AZ489FT7145,AZ489FT7145,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5892,Motorola,AZ489FT7146,AZ489FT7146,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5893,Motorola,AZ489FT7147,AZ489FT7147,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5894,Motorola,AZ489FT7148,AZ489FT7148,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5895,Motorola,AZ489FT7149,AZ489FT7149,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5896,Motorola,AZ489FT7150,AZ489FT7150,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5897,Motorola,AZ489FT7151,AZ489FT7151,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5898,Motorola,AZ489FT7154,AZ489FT7154,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5899,Motorola,AZ489FT7161,AZ489FT7161,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5900,Motorola,AZ489FT7162,AZ489FT7162,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5901,Motorola,AZ489FT7163,AZ489FT7163,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5902,Motorola,AZ489FT7165,AZ489FT7165,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5903,Motorola,AZ489FT7166,AZ489FT7166,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5904,Motorola,AZ489FT7169,AZ489FT7169,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5905,Motorola,AZ489FT7173,AZ489FT7173,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5906,Motorola,AZ489FT7174,AZ489FT7174,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5907,Motorola,AZ489FT7175,AZ489FT7175,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5908,Motorola,AZ489FT7176,AZ489FT7176,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5909,Motorola,AZ489FT7179,AZ489FT7179,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5910,Motorola,AZ489FT7181,AZ489FT7181,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5911,Motorola,AZ489FT7182,AZ489FT7182,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5912,Motorola,AZ489FT7184,AZ489FT7184,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2583,Motorola,GP-300,AZ489-GP-300,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2584,Motorola,GP-68,AZ489-GP-68,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2585,Motorola,HT-1000,AZ489-HT-1000,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2586,Motorola,HT-600,AZ489-HT-600,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2587,Motorola,HT-800,AZ489-HT-800,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2588,Motorola,MTS-2000,AZ489-MTS-2000,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2589,Motorola,P1225,AZ489-P1225,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2590,Motorola,Saber I / II / III,AZ489-SABERIIIIII,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2591,Motorola,Spirit,AZ489-SPIRIT,AZ489,AZ4,(no Brand row for inferred grantee),brand_code_differs_from_fcc
5403,Princeton Publishing Labs Inc,HBG27CPMV15AMP,HBG27CPMV15AMP,,HBG,Maxon,brand_has_no_code_but_inferred_known
5404,Princeton Publishing Labs Inc,HBG3DFPMV15AMP,HBG3DFPMV15AMP,,HBG,Maxon,brand_has_no_code_but_inferred_known
5405,Princeton Publishing Labs Inc,HBG55LGRAFXP,HBG55LGRAFXP,,HBG,Maxon,brand_has_no_code_but_inferred_known
5406,Princeton Publishing Labs Inc,HBG6ZYPMV14AC,HBG6ZYPMV14AC,,HBG,Maxon,brand_has_no_code_but_inferred_known
5407,Princeton Publishing Labs Inc,HBGAMFPDA,HBGAMFPDA,,HBG,Maxon,brand_has_no_code_but_inferred_known
5408,Princeton Publishing Labs Inc,HBGGRP16,HBGGRP16,,HBG,Maxon,brand_has_no_code_but_inferred_known
2714,Senhaix,8600,2AWSI-8600,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2715,Senhaix,8800,2AWSI-8800,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2716,Senhaix,GT-10,2AWSI-GT-10,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2717,Senhaix,GT-12,2AWSI-GT-12,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2718,Senhaix,SHX-8650,2AWSI-SHX-8650,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
2719,Senhaix,SHX-8800,2AWSI-SHX-8800,222,2AWSI,(no Brand row for inferred grantee),brand_code_differs_from_fcc
6154,"Shenzhen Gudsen Technology Co., Ltd",MX3,2AMJRMINI-MX3,,2AMJR,TYT,brand_has_no_code_but_inferred_known
6153,"Shenzhen Gudsen Technology Co., Ltd",S,2AMJRAIRCROSS-S,,2AMJR,TYT,brand_has_no_code_but_inferred_known
3278,"Shenzhen Retevis Technology Co., Ltd.",2EIS,2ASNS2EIS,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3289,"Shenzhen Retevis Technology Co., Ltd.",AH,2ASNSAH,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3248,"Shenzhen Retevis Technology Co., Ltd.",B3B,2ASNSB3B,,2ASNS,Wln,brand_has_no_code_but_inferred_known
2677,"Shenzhen Retevis Technology Co., Ltd.",B3H,2AHVB-B3H,,2AHVB,Retevis,brand_has_no_code_but_inferred_known
3275,"Shenzhen Retevis Technology Co., Ltd.",B4,2ASNSB4,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3258,"Shenzhen Retevis Technology Co., Ltd.",C2,2ASNSC2,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3240,"Shenzhen Retevis Technology Co., Ltd.",EZTALK4S,2ASNSEZTALK4S,,2ASNS,Wln,brand_has_no_code_but_inferred_known
2678,"Shenzhen Retevis Technology Co., Ltd.",H-777,2AHVB-H-777,,2AHVB,Retevis,brand_has_no_code_but_inferred_known
3256,"Shenzhen Retevis Technology Co., Ltd.",H777,2ASNSH777,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3272,"Shenzhen Retevis Technology Co., Ltd.",H777D,2ASNSH777D,,2ASNS,Wln,brand_has_no_code_but_inferred_known
2679,"Shenzhen Retevis Technology Co., Ltd.",HA1G,2AHVB-HA1G,,2AHVB,Retevis,brand_has_no_code_but_inferred_known
3269,"Shenzhen Retevis Technology Co., Ltd.",HA1UV,2ASNSHA1UV,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3236,"Shenzhen Retevis Technology Co., Ltd.",HA3,2ASNSHA3,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3276,"Shenzhen Retevis Technology Co., Ltd.",MB3,2ASNSMB3,,2ASNS,Wln,brand_has_no_code_but_inferred_known
3283,"Shenzhen Retevis Technology Co., Ltd.",MB4,2ASNSMB4,,2ASNS,Wln,brand_has_no_code_but_inferred_known
